name,category,bucket,source_uid,geom_verdict,suggested_scale,prep_ok,fem_gate_pass,fem_tets,collection_status,success_rate,ever_success_rate,sub_yield_frac,episodes_saved,stage,note,timestamp
joystick,joystick,unknown,8f51072b74fe456fa35bd1ac48e038e8,accept,0.0335,True,False,4837,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 10:55:03
life_buoy,life_buoy,unknown,c15d1837e58c41cb81c3baf3b7e544ed,accept,0.0304,True,False,5787,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 10:55:05
mallard,mallard,unknown,1c33bff9e6614181adc5f2c2657afff1,accept,0.0018,True,True,3722,crashed,,,,,collect,"rc=-6, see mallard_pilot_collect.log",2026-09-09 11:00:13
melon,melon,unknown,fdf8f4480d874f4c8cc2841727051da2,accept,0.0021,True,True,3725,accepted,0.6452,0.7143,1.0,20,done,,2026-09-09 11:02:04
lime,lime,compact_blobby,4ee454c08f5c45a7ac12ffd484c6ec14,accept,0.0007,True,True,3071,crashed,,,,,collect,"rc=-6, see lime_pilot_collect.log",2026-09-09 11:02:19
milk_can2,milk_can,unknown,490ea567e32f42748f654c41ff0f1873,accept,0.0002,True,True,2407,crashed,,,,,collect,"rc=-6, see milk_can2_pilot_collect.log",2026-09-09 11:08:14
matchbox,matchbox,unknown,16930ec31f5342a08e1233eaae01b2c9,accept,0.0395,True,True,3708,crashed,,,,,collect,"rc=-6, see matchbox_pilot_collect.log",2026-09-09 11:09:27
mug,mug,thin_shell_hollow,13bd7511918640fba71dd4ca554d5a5e,accept,0.0404,True,True,3557,crashed,,,,,collect,"rc=-6, see mug_pilot_collect.log",2026-09-09 11:15:43
notepad2,notepad,unknown,fb0a11f22a6544189d357c8dd11c5664,accept,0.0002,True,True,3920,crashed,,,,,collect,"rc=-6, see notepad2_pilot_collect.log",2026-09-09 11:16:20
paperback_book,paperback_book,unknown,57bc95b7347d4cf3a1702f195d734c09,accept,0.0111,True,False,5353,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:16:22
pickle,pickle,unknown,690310e9ed434c7b8520c73fb419fbf3,accept,0.0098,True,False,5083,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:16:25
orange,orange_(fruit),compact_blobby,79af8a0bff0f48e7a5fe6932157f8052,accept,0.0146,True,True,3574,accepted,0.9091,0.88,1.0,20,done,,2026-09-09 11:19:40
paddle,paddle,unknown,863f20dcd6324b799b69e6a583909a6b,accept,0.0012,True,True,3584,crashed,,,,,collect,"rc=-6, see paddle_pilot_collect.log",2026-09-09 11:23:00
patty,patty_(food),unknown,953ec99e510542b489d4cce969a83d43,accept,0.001,True,False,6097,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:23:02
pottery,pottery,unknown,7c3daf651aa54283aaca355fc0a83191,accept,0.1489,True,True,3443,crashed,,,,,collect,"rc=-6, see pottery_pilot_collect.log",2026-09-09 11:23:34
raspberry6,raspberry,unknown,6430f9d2863f4524baf56f9b96ee837d,accept,0.0051,True,False,4641,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:23:35
sausage,sausage,unknown,602747b4fe4d435e8a37c7a2e3edce03,accept,0.0194,True,True,3459,crashed,,,,,collect,"rc=-6, see sausage_pilot_collect.log",2026-09-09 11:30:36
pencil_sharpener2,pencil_sharpener,small_tools_office,aea08798296f4c0d99fcf11979b5e50d,accept,0.3234,True,True,3492,crashed,,,,,collect,"rc=-6, see pencil_sharpener2_pilot_collect.log",2026-09-09 11:30:37
plow,plow_(farm_equipment),unknown,2418fa403fff41f5959f459085d2eb08,accept,0.0002,True,False,4713,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:30:39
parasail,parasail_(sports),unknown,c5ac7eab218a4b50a5ffcbbf09d34363,accept,0.0032,True,True,3221,accepted,0.8333,0.92,0.96,20,done,,2026-09-09 11:36:29
perfume,perfume,tall_narrow,42602ad7a1024052a28e606031de0ca6,accept,0.0003,True,False,5228,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:36:37
popsicle,popsicle,unknown,f68105e64cc142b59b4a701d4315d03b,accept,0.2892,True,False,5571,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:36:39
shot_glass,shot_glass,tall_narrow,27c73eabfff14bdb912f467374119dc8,accept,0.0038,True,True,3921,crashed,,,,,collect,"rc=-6, see shot_glass_pilot_collect.log",2026-09-09 11:37:54
ski_parka,ski_parka,unknown,57a9f57210654739a9243996a926ae55,accept,0.0374,True,False,4778,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:37:56
puppet,puppet,unknown,cc08afda9f27432d909b1160b52d8bbc,accept,0.0206,True,True,3708,crashed,,,,,collect,"rc=-6, see puppet_pilot_collect.log",2026-09-09 11:38:34
stew,stew,unknown,a4475b81ba7b4d589faeba319b58b30e,accept,0.026,True,True,3580,crashed,,,,,collect,"rc=-6, see stew_pilot_collect.log",2026-09-09 11:45:18
tarp,tarp,unknown,27827636f0a54440b7223f792bd8306b,accept,0.0055,True,False,5358,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:45:19
sail,sail,unknown,8e0203f796214cc08ad504139bbe8715,accept,0.0004,True,True,3569,crashed,,,,,collect,"rc=-6, see sail_pilot_collect.log",2026-09-09 11:46:14
screwdriver,screwdriver,elongated_rope_stick,7066bc9b705c45d4a97971ff5aba38e6,accept,0.0002,True,False,5940,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:46:15
shopping_bag,shopping_bag,unknown,bb501d2c0f584e62b9efd44a2ca733d0,accept,0.0018,True,False,5335,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:46:25
teapot,teapot,thin_shell_hollow,404abcc8b80349e0b6971b73ed360fd7,accept,0.0305,True,True,3954,crashed,,,,,collect,"rc=-6, see teapot_pilot_collect.log",2026-09-09 11:52:36
thermos_bottle,thermos_bottle,tall_narrow,f472d9e2badf47d39815c2b4b59ce05e,accept,0.0034,True,False,4920,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 11:52:37
soup2,soup,unknown,04d0d8204db4400197ea4cc170c7cc15,accept,0.2517,True,True,4419,crashed,,,,,collect,"rc=-6, see soup2_pilot_collect.log",2026-09-09 11:53:57
puppet2,puppet,unknown,cc08afda9f27432d909b1160b52d8bbc,accept,0.0206,True,True,3708,crashed,,,,,collect,"rc=1, see puppet2_pilot_collect.log",2026-09-09 11:57:02
urn3,urn,unknown,49d1113fc0dd4664b4517b07ab6b9f28,accept,0.0006,True,True,4304,crashed,,,,,collect,"rc=-6, see urn3_pilot_collect.log",2026-09-09 11:59:45
sunflower,sunflower,unknown,bf0666bbc6184f5da9245a4be6c63588,accept,0.3848,True,True,3103,crashed,,,,,collect,"rc=-6, see sunflower_pilot_collect.log",2026-09-09 12:01:19
window_box,window_box_(for_plants),unknown,7483c5fa79b443d183dd7718baa009ae,accept,0.082,True,True,4294,crashed,,,,,collect,"rc=-6, see window_box_pilot_collect.log",2026-09-09 12:07:19
toaster,toaster,unknown,75fc1765690b4f6f9b15adbaa6ff5888,accept,0.0001,True,True,3466,crashed,,,,,collect,"rc=-6, see toaster_pilot_collect.log",2026-09-09 12:08:23
water_gun,water_gun,unknown,7fa9d5093e424caea027e4c68d6a60c3,accept,0.0182,True,False,4576,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 12:08:29
salad,salad,unknown,ef6e1987d2bd44709ba08e4a0175df06,accept,0.2898,True,True,3727,accepted,0.7407,0.8,1.0,20,done,,2026-09-09 12:17:28
shaving_cream,shaving_cream,unknown,9ac7a85e1b7b4172afb7648ae270b7ef,accept,0.0018,True,True,4127,crashed,,,,,collect,"rc=1, see shaving_cream_pilot_collect.log",2026-09-09 12:17:55
alcohol,alcohol,unknown,2884e7f790a64d39b3a9f680d8bfb16d,accept,0.0039,True,False,4528,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 23:21:02
backpack4,backpack,unknown,0b5f059d4ad346a79e7360f5904cf7cd,accept,0.0039,True,True,3563,crashed,,,,,collect,"rc=-6, see backpack4_pilot_collect.log",2026-09-09 23:29:32
banner,banner,unknown,2440d24c883c46a4a6c21e3cb1b6f323,accept,0.1783,True,False,6315,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 23:29:34
binoculars,binoculars,unknown,6614ffc5235941b9b274af113b0511b2,accept,0.0174,True,False,4721,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 23:29:36
bottle_opener2,bottle_opener,complex_concave,4ccbb5d870ea4189a5ce53291ddb7921,accept,0.0092,True,True,3147,crashed,,,,,collect,"rc=-6, see bottle_opener2_pilot_collect.log",2026-09-09 23:37:08
burrito3,burrito,unknown,41196597e7d14b5f8210e075873f3529,accept,0.0047,True,True,4337,crashed,,,,,collect,"rc=1, see burrito3_pilot_collect.log",2026-09-09 23:37:42
cellular_telephone4,cellular_telephone,unknown,22c0fa4190db425ca8f6b5318f9e162f,accept,0.0056,True,True,4390,crashed,,,,,collect,"rc=-6, see cellular_telephone4_pilot_collect.log",2026-09-09 23:45:41
clock2,clock,unknown,6ce8e485da724a24ad63ff9047d78c21,accept,0.0018,True,True,3577,crashed,,,,,collect,"rc=-6, see clock2_pilot_collect.log",2026-09-09 23:53:00
coin3,coin,flat_thin,5c7fa159c094419f9e11178456a2ba79,accept,0.0045,True,True,3804,crashed,,,,,collect,"rc=-6, see coin3_pilot_collect.log",2026-09-10 00:00:11
barbell,barbell,unknown,82c0b6ada2924702a561101339ea3250,accept,0.0,True,False,,,,,,,fem_gate,Failed to apply filter:  'meshing_close_holes. Current mesh does not have Any Faces.,2026-09-10 00:01:02
birthday_cake3,birthday_cake,unknown,f058995dd57c445a8e50030702a8dbc6,accept,0.0127,True,True,3885,crashed,,,,,collect,"rc=1, see birthday_cake3_pilot_collect.log",2026-09-10 00:02:39
cornbread2,cornbread,unknown,0f2ad11b9ad8445e87b7c6ee8ef61e14,accept,0.4158,True,True,3576,crashed,,,,,collect,"rc=-6, see cornbread2_pilot_collect.log",2026-09-10 00:07:34
barge3,barge,unknown,b4379858a3224dec8b89f93656ccd156,accept,0.0038,True,True,2830,crashed,,,,,collect,"rc=1, see barge3_pilot_collect.log",2026-09-10 00:09:40
birthday_card3,birthday_card,unknown,68ba07440e744d5697050446162bc661,accept,0.1579,True,True,3891,crashed,,,,,collect,"rc=1, see birthday_card3_pilot_collect.log",2026-09-10 00:10:01
camcorder,camcorder,unknown,86f614d94be444a99c688dec28a89a3a,accept,0.0377,True,False,4652,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:10:02
cherry,cherry,unknown,adbaadd6d5a14b1ca3960dc312191d04,accept,0.0005,True,False,4508,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:10:03
clutch_bag,clutch_bag,unknown,d5cb92f6e9b44a7d8f1818f701c31d7d,accept,0.1311,True,False,5759,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:10:04
cupcake,cupcake,unknown,a00977e464e34094b8a55aaacb17bcfa,accept,0.0893,True,True,3959,crashed,,,,,collect,"rc=-6, see cupcake_pilot_collect.log",2026-09-10 00:14:46
dispenser,dispenser,unknown,aeae5e2622344e298aa586f8db9d2172,accept,0.0018,True,False,5253,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:14:47
eclair,eclair,unknown,b68ca06a1edb4edaae1978fda36c6aa4,accept,0.8221,True,False,4676,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:14:48
flash,flash,unknown,7aa816aa52f54e7b9249190b46ee4472,accept,0.0013,True,True,2091,crashed,,,,,collect,"rc=-6, see flash_pilot_collect.log",2026-09-10 00:22:46
goggles2,goggles,unknown,566492c26f6949ec8f082c0710ca93e5,accept,0.0394,True,True,3088,crashed,,,,,collect,"rc=-6, see goggles2_pilot_collect.log",2026-09-10 00:30:09
business_card6,business_card,unknown,d975ecff85c54f6cb6c6a01787bed3a8,accept,0.0462,True,True,3609,timeout,,,,,collect,"timed out after 1801s, see business_card6_pilot_collect.log",2026-09-10 00:32:40
checkbook2,checkbook,unknown,201fb18d8cdf49039c8f06f958b22e7b,accept,0.0495,True,False,6336,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:32:44
gravy_boat,gravy_boat,thin_shell_hollow,e6b4fbc8ec404d32a67cc67d574adaec,accept,0.0065,True,True,2593,crashed,,,,,collect,"rc=-6, see gravy_boat_pilot_collect.log",2026-09-10 00:38:21
cornmeal3,cornmeal,unknown,146e704d169d453c9b41f48d59652039,accept,0.0489,True,True,1937,timeout,,,,,collect,"timed out after 1801s, see cornmeal3_pilot_collect.log",2026-09-10 00:40:05
handbag,handbag,unknown,6fac63bf15bb409b8d4340544bb1b9df,accept,0.0306,True,True,4069,crashed,,,,,collect,"rc=-6, see handbag_pilot_collect.log",2026-09-10 00:45:26
hot_air_balloon,hot-air_balloon,unknown,d7c26b14eba741d2bb0120069c5eac4f,accept,0.0132,True,True,3492,crashed,,,,,collect,"rc=-6, see hot_air_balloon_pilot_collect.log",2026-09-10 00:54:07
knob,knob,unknown,d1774953cc4d4a1f833ae33a4a188c33,accept,0.0005,True,False,4860,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:54:08
liquor,liquor,unknown,38e0c30e50ec4e15b88a60e4dcec9107,accept,0.5965,True,False,4589,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:54:09
cylinder4,cylinder,unknown,fa44ddeb72614002ba960b85f4237a2c,accept,0.0001,True,True,3423,crashed,,,,,collect,"rc=1, see cylinder4_pilot_collect.log",2026-09-10 00:59:45
doughnut,doughnut,unknown,bc7963b2bba14a6dafc8821976e19805,accept,0.7226,True,False,6186,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:59:58
eggplant,eggplant,unknown,6138ac03aaee4755a23e9271d23a776a,accept,0.0148,True,False,4781,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 00:59:58
clothes_hamper2,clothes_hamper,unknown,2381b495c6d34165a182eaea80d3f8f7,accept,0.0016,True,True,3779,accepted,0.5556,0.625,0.9,20,done,,2026-09-10 01:00:15
colander,colander,thin_shell_hollow,0ba23e1b5ca346eea78fb885dd1a59d3,accept,0.4153,True,False,4974,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:00:21
medicine,medicine,unknown,64fdc917a7934b07a1ac3287e9ade405,accept,0.0409,True,True,4193,crashed,,,,,collect,"rc=-6, see medicine_pilot_collect.log",2026-09-10 01:01:02
compass3,compass,small_tools_office,a1d1c782e1c14d29824a8f2983198e9c,accept,0.055,True,True,3974,crashed,,,,,collect,"rc=1, see compass3_pilot_collect.log",2026-09-10 01:04:41
cornet,cornet,unknown,1b2eed690ce84d26b868ca8e22acf267,accept,0.0012,True,False,5452,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:04:42
cushion2,cushion,unknown,b9d8bdff87814ac395c3a1943ee39ce4,accept,0.0008,True,False,5835,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:04:44
domestic_ass,domestic_ass,unknown,37edd07985684e18a50e111cd4087824,accept,0.0157,True,False,5190,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:04:45
edible_corn,edible_corn,unknown,6ba38407b4ef48f4aac1890c2cc88b13,accept,0.0201,True,False,5841,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:04:47
flashlight,flashlight,unknown,85812bc38c3d410f9d75339df78f8051,accept,0.0139,True,True,3852,crashed,,,,,collect,"rc=1, see flashlight_pilot_collect.log",2026-09-10 01:08:26
olive_oil,olive_oil,unknown,1ae4148047c94a8d9f2d7c8443c29c5f,accept,0.0184,True,True,3517,crashed,,,,,collect,"rc=-6, see olive_oil_pilot_collect.log",2026-09-10 01:08:36
parasail2,parasail_(sports),unknown,c5ac7eab218a4b50a5ffcbbf09d34363,accept,0.0032,True,True,3221,crashed,,,,,collect,"rc=-6, see parasail2_pilot_collect.log",2026-09-10 01:15:44
pencil_sharpener3,pencil_sharpener,small_tools_office,aea08798296f4c0d99fcf11979b5e50d,accept,0.3234,True,True,3492,crashed,,,,,collect,"rc=-6, see pencil_sharpener3_pilot_collect.log",2026-09-10 01:23:22
pistol,pistol,unknown,f93cbc21279d4423986d6d84ca4ba74f,accept,0.0006,True,False,4831,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:23:24
pretzel,pretzel,unknown,3ab147acc5604ed4b76943cf99504a55,accept,0.0048,True,False,4858,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:23:33
fleece2,fleece,unknown,80659d45b56b4b9bb7279c146bf0c615,accept,0.0002,True,True,3753,accepted,0.5128,0.525,0.9,20,done,,2026-09-10 01:27:51
flowerpot2,flowerpot,thin_shell_hollow,9241361a5ce14498ada7eb128b1f38ea,accept,1.724,True,False,5461,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 01:27:53
ring,ring,unknown,1c5c7ffd7a95473dbe6c2d40d5623034,accept,0.088,True,True,3804,crashed,,,,,collect,"rc=-6, see ring_pilot_collect.log",2026-09-10 01:30:52
shaker,shaker,unknown,83aa9bc0ba404af49cbeba8fdc0cf2ea,accept,0.0002,True,True,3684,crashed,,,,,collect,"rc=-6, see shaker_pilot_collect.log",2026-09-10 01:38:00
sleeping_bag,sleeping_bag,unknown,b1b452fe764a4cc9af3030f69939f506,accept,0.0835,True,True,3877,crashed,,,,,collect,"rc=1, see sleeping_bag_pilot_collect.log",2026-09-10 01:38:13
golf_club2,golf_club,unknown,a4f9de5cd6d04ff881c906ae5d0a7ee9,accept,0.0359,True,True,1964,timeout,,,,,collect,"timed out after 1801s, see golf_club2_pilot_collect.log",2026-09-10 01:38:38
straw,straw_(for_drinking),unknown,2ce197fe22c5404f8674aab5a6cb410b,accept,0.4037,True,True,4025,crashed,,,,,collect,"rc=-6, see straw_pilot_collect.log",2026-09-10 01:46:03
telephone2,telephone,unknown,0ea3e2fa6d4f42ebbd2a0095060ce39e,accept,0.2883,True,True,3988,crashed,,,,,collect,"rc=-6, see telephone2_pilot_collect.log",2026-09-10 01:53:26
visor,visor,unknown,371011a1dbd34742bc0fa6ef72f335b6,accept,0.0011,True,True,4182,crashed,,,,,collect,"rc=1, see visor_pilot_collect.log",2026-09-10 01:53:54
flute_glass,flute_glass,tall_narrow,531dc9b727254aef9918e1d0b7c06e97,accept,0.0004,True,True,3882,timeout,,,,,collect,"timed out after 1801s, see flute_glass_pilot_collect.log",2026-09-10 01:57:54
handcart,handcart,unknown,53053c677f9d47edbab3e14c9f07c2ce,accept,0.0079,True,True,3778,timeout,,,,,collect,"timed out after 1801s, see handcart_pilot_collect.log",2026-09-10 02:08:40
grape3,grape,unknown,418f684021d240d6bc69a0da1b17dd34,accept,7.1942,True,True,2974,accepted,0.8696,1.0,1.0,20,done,,2026-09-10 02:14:05
handcuff,handcuff,unknown,3c705cd9cd0b436dbc2987fac27af7aa,accept,0.2856,True,False,3161,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 02:14:06
ipod2,iPod,unknown,417e80d50f4c4cb7a153d6ea593de9ee,accept,0.0927,True,True,3247,crashed,,,,,collect,"rc=1, see ipod2_pilot_collect.log",2026-09-10 02:14:20
lampshade2,lampshade,unknown,1aa6739d774348efa691340e3a12b870,accept,0.0145,True,True,2948,crashed,,,,,collect,"rc=1, see lampshade2_pilot_collect.log",2026-09-10 02:15:19
armband4,armband,unknown,569c551891a14f8ba70ed992670e4cd3,accept,0.2959,True,True,4481,crashed,,,,,collect,"rc=1, see armband4_pilot_collect.log",2026-09-10 02:18:08
bagel4,bagel,unknown,32c0bcf29aee45da8a7bcf7ffe1fd8c1,accept,0.069,True,True,3935,crashed,,,,,collect,"rc=1, see bagel4_pilot_collect.log",2026-09-10 02:18:33
lime2,lime,compact_blobby,4ee454c08f5c45a7ac12ffd484c6ec14,accept,0.0007,True,True,3071,accepted,0.8696,0.92,1.0,20,done,,2026-09-10 02:31:00
baseball_cap3,baseball_cap,unknown,4a713326b70a4a32aa7ec6eca918603a,accept,0.1002,True,True,2460,crashed,,,,,collect,"rc=1, see baseball_cap3_pilot_collect.log",2026-09-10 02:32:30
blueberry,blueberry,unknown,fd6eb6cff0a44166a4d57a7287182a41,accept,0.0002,True,False,5053,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 02:32:34
alarm_clock6,alarm_clock,unknown,badd03bfce2b413f9b2adac9dd12e4ad,accept,0.0106,True,True,3616,crashed,,,,,collect,"rc=1, see alarm_clock6_pilot_collect.log",2026-09-10 02:34:31
bottle_cap2,bottle_cap,flat_thin,f0edda0b93e146fd83c7318d7f1bc695,accept,0.1121,True,True,3815,crashed,,,,,collect,"rc=1, see bottle_cap2_pilot_collect.log",2026-09-10 02:36:40
hot_sauce,hot_sauce,unknown,0e5d6fec63714df0b49b3399c59044c8,accept,0.0027,True,True,3627,timeout,,,,,collect,"timed out after 1801s, see hot_sauce_pilot_collect.log",2026-09-10 02:38:41
lamp,lamp,unknown,d45b51f76e704625814794b1d03b9dd5,accept,0.0005,True,False,4801,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 02:38:42
locker3,locker,unknown,363957301621438cbb8fa188dc344d9f,accept,0.0112,True,False,6576,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 02:38:45
barrel4,barrel,unknown,a35bdd1b77124e28a5179715ebc39037,accept,0.0001,True,True,2597,timeout,,,,,collect,"timed out after 1800s, see barrel4_pilot_collect.log",2026-09-10 02:48:34
log,log,unknown,1d2a32289c944f558942ca4db3ea71fc,accept,0.0558,True,True,3233,accepted,0.6897,0.7667,0.9667,20,done,,2026-09-10 02:50:11
melon2,melon,unknown,fdf8f4480d874f4c8cc2841727051da2,accept,0.0021,True,True,3725,accepted,0.6452,0.7143,1.0,20,done,,2026-09-10 03:03:13
amplifier3,amplifier,unknown,19cf952615cf48e48ed5d2128eb8b23a,accept,0.0042,True,True,2444,timeout,,,,,collect,"timed out after 1801s, see amplifier3_pilot_collect.log",2026-09-10 03:04:35
basket,basket,unknown,9c10ce62bfac419290f5ab20c070c503,accept,0.0048,True,False,4509,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:04:36
bob,bob,unknown,2f20d23e80ed432cb5866cab6f0f1461,accept,0.0003,True,False,5171,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:04:40
bowl5,bowl,thin_shell_hollow,15b103f822ef4d92a386e95746a9aebe,accept,0.0117,True,False,5592,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:04:42
card3,card,unknown,44f633120a434b71931dacf9c8235184,accept,0.1678,True,True,2913,crashed,,,,,collect,"rc=1, see card3_pilot_collect.log",2026-09-10 03:05:03
chocolate_mousse,chocolate_mousse,unknown,595ed4212cee46b494cb681cb5bd64fd,accept,0.1619,True,False,5600,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:05:04
coil,coil,unknown,33d70246aca544cf9ddae738254bc1ef,accept,0.0223,True,False,5488,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:05:07
crabmeat,crabmeat,unknown,fc28c7110c15496dbe05d9cff4ba6a21,accept,0.0162,True,False,5309,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:05:08
dartboard,dartboard,unknown,fb08eb8a6b944b18aa54cfc7431d8809,accept,0.1014,True,True,3068,crashed,,,,,collect,"rc=1, see dartboard_pilot_collect.log",2026-09-10 03:05:19
cantaloup3,cantaloup,unknown,4e0cd828f3b94c21b61a7de473533315,accept,0.0122,True,True,3455,timeout,,,,,collect,"timed out after 1801s, see cantaloup3_pilot_collect.log",2026-09-10 03:06:41
blender2,blender,unknown,35534127707243d6a40ae3bbcf461d7a,accept,0.0022,True,True,4487,accepted,0.625,0.6857,0.9714,20,done,,2026-09-10 03:15:14
camera,camera,unknown,2892cc4cab4748cd865b7b7cf3805308,accept,0.0049,True,False,4839,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:15:16
chessboard3,chessboard,unknown,4252a510f3c8476ab98fe9f99100696e,accept,0.0619,True,True,4300,crashed,,,,,collect,"rc=1, see chessboard3_pilot_collect.log",2026-09-10 03:15:55
drill2,drill,unknown,82118925322647e38a6ea1a33e3bec4d,accept,0.2518,True,True,4259,crashed,,,,,collect,"rc=1, see drill2_pilot_collect.log",2026-09-10 03:18:12
orange_juice,orange_juice,unknown,25d2e4dd016640139562a1ad23828ad3,accept,0.148,True,True,3047,accepted,0.9524,0.88,1.0,20,done,,2026-09-10 03:19:23
parasol,parasol,unknown,287738fd02734769ab20b648fa8537cb,accept,0.0024,True,True,3933,crashed,,,,,collect,"rc=1, see parasol_pilot_collect.log",2026-09-10 03:19:50
perfume,perfume,tall_narrow,42602ad7a1024052a28e606031de0ca6,accept,0.0003,True,False,5228,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 03:19:58
microscope2,microscope,unknown,fd336d24aa5945b9b640409b9a5a9701,accept,0.021,True,True,4458,timeout,,,,,collect,"timed out after 1801s, see microscope2_pilot_collect.log",2026-09-10 03:20:13
chocolate_milk2,chocolate_milk,unknown,4ccf0fa531124ac29b4c8173471f8e1b,accept,0.0208,True,True,2602,timeout,,,,,collect,"timed out after 1801s, see chocolate_milk2_pilot_collect.log",2026-09-10 03:36:43
overalls2,overalls_(clothing),unknown,08ccb9a009a34ca5916866149e5b51a3,accept,0.3328,True,True,2634,crashed,,,,,collect,"rc=1, see overalls2_pilot_collect.log",2026-09-10 03:40:23
coaster2,coaster,flat_thin,77a3a5bb2b5b497e9a1b97bf65efdd7d,accept,0.0057,True,True,2681,crashed,,,,,collect,"rc=1, see coaster2_pilot_collect.log",2026-09-10 03:41:59
fan2,fan,unknown,56f9038d53634c48a57195f5927d4ef9,accept,0.0174,True,True,3665,accepted,0.6452,0.6571,0.8571,20,done,,2026-09-10 03:44:14
pita,pita_(bread),unknown,c2e916b66c4d4bf5b93373cb43a85b99,accept,0.0025,True,True,4412,accepted,0.6452,0.6286,0.9429,20,done,,2026-09-10 03:44:31
cocoa2,cocoa_(beverage),unknown,46e0b2e911594c699cff8a3cf533ff75,accept,0.0003,True,True,2391,timeout,,,,,collect,"timed out after 1801s, see cocoa2_pilot_collect.log",2026-09-10 04:06:44
cock3,cock,unknown,abe09cf8812a414b8a790a5e97920196,accept,0.0018,True,True,2898,timeout,,,,,collect,"timed out after 1801s, see cock3_pilot_collect.log",2026-09-10 04:12:00
freshener,freshener,unknown,59ed9da27c2d419b959fad13027a0dec,accept,0.0046,True,True,3653,timeout,,,,,collect,"timed out after 1800s, see freshener_pilot_collect.log",2026-09-10 04:14:15
gun,gun,unknown,149a7ccdbf26454e81c704cfddc3bd53,accept,0.0114,True,False,5342,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:14:16
headband3,headband,unknown,be6ef0a613ab41ad908d0deb2b399925,accept,0.002,True,True,3335,crashed,,,,,collect,"rc=1, see headband3_pilot_collect.log",2026-09-10 04:14:41
